sample_1656,0.904915478
sample_1548,0.889589434
sample_769,0.934285348
sample_1881,0.906665236
sample_1807,0.929783537
sample_145,0.92121473
sample_1212,0.933728008
sample_944,0.901224268
sample_829,0.932405928
sample_616,0.926126487
sample_1690,0.945770084
sample_114,0.945070416
sample_185,0.929305961
sample_1141,0.954415044
sample_1460,0.898035926
sample_1835,0.92340135
sample_1539,0.89983932
sample_598,0.937927314
sample_1800,0.964644563
sample_394,0.898288567
sample_1146,0.911146976
sample_149,0.965467355
sample_1750,0.936479977
sample_1977,0.932646459
sample_1830,0.968946698
sample_818,0.937754017
sample_881,0.902781928
sample_77,0.909300611
sample_1240,0.967217547
sample_309,0.895562199
sample_90,0.951912617
sample_1447,0.900175546
sample_1584,0.908723541
sample_23,0.899000854
sample_1188,0.933936506
sample_1461,0.902755646
sample_1691,0.902781343
sample_316,0.931071361
sample_299,0.901537999
sample_459,0.905557782
sample_462,0.901860953
sample_1730,0.963626572
sample_689,0.964441433
sample_1943,0.928969258
sample_1043,0.915461596
sample_919,0.904762671
sample_1104,0.917875214
sample_348,0.90442865
sample_123,0.900128026
sample_1645,0.902931245
sample_1522,0.892229713
sample_1874,0.913858094
sample_295,0.899230812
sample_954,0.907616504
sample_1529,0.901990993
sample_722,0.933623497
sample_1703,0.913387084
sample_1524,0.89938315
sample_125,0.93014091
sample_1922,0.937088339
sample_1186,0.932894441
sample_938,0.964228556
sample_1744,0.931493247
sample_936,0.933888482
sample_1973,0.93089301
sample_157,0.926467026
sample_1003,0.899479459
sample_1407,0.926861287
sample_1057,0.950379564
sample_1783,0.930126929
sample_48,0.925220195
sample_263,0.966919737
sample_678,0.928964594
sample_882,0.899798991
sample_1688,0.907123493
sample_1361,0.930211179
sample_1802,0.929659399
sample_250,0.934110515
sample_323,0.902604013
sample_1514,0.896621048
sample_1545,0.89896968
sample_830,0.932031792
sample_1757,0.966367175
sample_917,0.938860919
sample_1728,0.932553048
sample_352,0.909173431
sample_1229,0.969856105
sample_619,0.926647792
sample_1138,0.954530537
sample_687,0.93232797
sample_966,0.902406615
sample_537,0.900745836
sample_867,0.901288674
sample_928,0.960235504
sample_520,0.939171921
sample_1338,0.930490203
sample_988,0.900617346
sample_899,0.901044024
sample_15,0.926205169
sample_1412,0.932570648
sample_1915,0.947178689
sample_1885,0.940501867
sample_1893,0.908395852
sample_688,0.929750077
sample_1664,0.942256881
sample_1667,0.941194915
sample_1516,0.89822687
sample_437,0.89906579
sample_203,0.917857672
sample_1389,0.929852838
sample_761,0.956410205
sample_1373,0.929204081
sample_558,0.952542475
sample_1710,0.904068351
sample_153,0.930228926
sample_934,0.935669408
sample_54,0.899561927
sample_1227,0.931285344
sample_53,0.90445123
sample_1110,0.912283312
sample_49,0.902095837
sample_474,0.899076344
sample_1716,0.903078199
sample_1169,0.966357493
sample_1925,0.928527566
sample_667,0.929419805
sample_176,0.930072126
sample_1908,0.907701176
sample_160,0.927875334
sample_35,0.945389745
sample_1403,0.929733363
sample_1806,0.969281307
sample_241,0.932718657
sample_1059,0.93792369
sample_746,0.938213827
sample_513,0.9351222
sample_1088,0.935059508
sample_1370,0.932958894
sample_523,0.935780934
sample_319,0.901591493
sample_1923,0.965887345
sample_1296,0.937967555
sample_1152,0.910446831
sample_982,0.907212597
sample_304,0.902505944
sample_502,0.964213321
sample_1951,0.92736031
sample_386,0.962874611
sample_362,0.937573923
sample_522,0.937877089
