,B4_2_B4_1_2,A8_0,B14_to_A14_hnew_A11_hnew_A12chengji_intTarget_1.0_mean,A9_hnew_A7_hnew_A8chengji_intTarget_3.0_mean,B4_2,A21_3,A20_1,A7_hnew_A5_hnew_intTarget_1.0_mean,A12_intTarget_0.0_mean/A12_intTarget_1.0_mean,A7_hnew_A5_hnew_intTarget_4.0_mean,B8_3,B14_to_B4_2_B4_1_B1chengji_intTarget_0.0_mean,A7_intTarget_4.0_mean,A9_hnew_A7_hnew_intTarget_3.0_mean,A9_hnew_A7_hnew_intTarget_1.0_mean,B10_1_B9_2_B8chengji_0,A28_2_A28_1_A27chengji_8,样本id_cut_intTarget_4.0_mean/A27_intTarget_0.0_mean,B5_intTarget_0.0_mean*A15_intTarget_1.0_mean,B14_to_样本id_cut_intTarget_1.0_mean,样本id_cut_intTarget_1.0_mean*yb_cut_mean_intTarget_4.0_mean,B11_1_B10_2_B8chengji_intTarget_4.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/B5_intTarget_1.0_mean,A5_intTarget_0.0_mean,样本id_cut_intTarget_3.0_mean*A5_intTarget_2.0_mean,B11_2_B11_1_B8chengji_intTarget_1.0_mean,A10_intTarget_0.0_mean*A12_intTarget_1.0_mean,样本id_cut_intTarget_1.0_mean/b14/a1_a3_a4_a19_b1_b12,A20_1_A16_hnew_intTarget_0.0_mean,B10_1_B9_2_B8chengji_intTarget_3.0_mean,B10_2_B10_1_B8chengji_intTarget_4.0_mean,样本id_cut_intTarget_2.0_mean/样本id_cut_intTarget_3.0_mean,B11_1_B10_2_intTarget_1.0_mean,A6_intTarget_2.0_mean,A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,A12_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,B10_intTarget_0.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean/A12_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12/yb_cut_mean_intTarget_0.0_mean,A10_intTarget_0.0_mean*A6_intTarget_0.0_mean,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/B7_intTarget_1.0_mean,A12_intTarget_0.0_mean/B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/A27_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean*A5_intTarget_0.0_mean,样本id_cut_intTarget_4.0_mean*A25_intTarget_0.0_mean,B11_1_B10_2_intTarget_0.0_mean,B4_2_B4_1_B1chengji_intTarget_4.0_mean,A25_intTarget_0.0_mean*A5_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B5_intTarget_0.0_mean/A12_intTarget_1.0_mean,A5_intTarget_0.0_mean/yb_cut_mean_intTarget_4.0_mean,A25_intTarget_0.0_mean/yb_cut_mean_intTarget_3.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,A6_6,A6_intTarget_1.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,A27_intTarget_1.0_mean/B5_intTarget_1.0_mean,A5_intTarget_0.0_mean*A27_intTarget_1.0_mean,样本id_cut_intTarget_1.0_mean/B5_intTarget_1.0_mean,A10_intTarget_0.0_mean/A25_intTarget_0.0_mean,B9_2_B9_1_B8chengji_intTarget_2.0_mean,B14_to_A5_intTarget_0.0_mean/yb_cut_mean_intTarget_2.0_mean,样本id_cut_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,B14_to_A5_intTarget_0.0_mean/yb_cut_mean_intTarget_3.0_mean,A12_intTarget_0.0_mean*B7_intTarget_1.0_mean,样本id_cut_intTarget_1.0_mean/A12_intTarget_0.0_mean,样本id_cut_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A6_intTarget_0.0_mean/B7_intTarget_1.0_mean,A25_intTarget_0.0_mean/A6_intTarget_1.0_mean,A24_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12/A15_intTarget_0.0_mean,A10_intTarget_1.0_mean/yb_cut_mean_intTarget_3.0_mean,A25_intTarget_0.0_mean/A5_intTarget_1.0_mean,样本id_cut_intTarget_3.0_mean/A5_intTarget_0.0_mean,样本id/yb_cut_mean_intTarget_2.0_mean,A6_intTarget_1.0_mean/A5_intTarget_1.0_mean,样本id_cut_intTarget_1.0_mean/A12_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12*A15_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12*B14_to_A5_intTarget_0.0_mean,B14_to_A5_intTarget_0.0_mean/yb_cut_mean_intTarget_0.0_mean,样本id_cut_intTarget_1.0_mean/B7_intTarget_0.0_mean,A5_intTarget_1.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12*B7_intTarget_1.0_mean,样本id_cut_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,A25_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,A5_intTarget_0.0_mean/yb_cut_mean_intTarget_3.0_mean,样本id_cut_intTarget_1.0_mean/A5_intTarget_1.0_mean,b14/a1_a3_a4_a19_b1_b12/B14_to_A5_intTarget_0.0_mean,样本id_cut_intTarget_1.0_mean*A10_intTarget_0.0_mean,样本id*B7_intTarget_1.0_mean,B14_to_B7_intTarget_4.0_mean,样本id/B5_intTarget_1.0_mean,样本id,样本id*A6_intTarget_1.0_mean,样本id*A27_intTarget_1.0_mean,样本id*b14/a1_a3_a4_a19_b1_b12,b14/a1_a3_a4_a19_b1_b12/A25_intTarget_0.0_mean,样本id*A25_intTarget_0.0_mean,样本id/b14/a1_a3_a4_a19_b1_b12,样本id*B14_to_A5_intTarget_0.0_mean,样本id*样本id_cut_intTarget_2.0_mean,样本id*样本id_cut_intTarget_1.0_mean,样本id/A10_intTarget_0.0_mean,样本id/样本id_cut_intTarget_1.0_mean,样本id/B14_to_A5_intTarget_0.0_mean,样本id/样本id_cut_intTarget_3.0_mean
0,0,1,0.2639593908629442,0.09009740259740259,0,0,0,0.2849025974025974,0.6698113207547169,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,1,0,0.9583333333333333,0.03244088333007621,0.16666666666666666,0.013888888888888888,0.054409005628517824,0.008680555555555556,0.23611111111111108,0.2857142857142857,0.03571428571428571,0.2682926829268293,0.047102009273570326,1.1895833333333332,0.2608695652173913,0.09009009009009009,0.07162534435261708,5.000000000000001,0.26498800959232616,0.43859649122807015,6.857142857142857,1.065,0.15762004175365343,0.4716981132075471,0.840630472854641,0.028064752298055804,0.125,0.5325,1.5,0.08163265306122448,0.010869565217391304,0.17146282973621102,0.03389830508474576,0.03726708074534161,6.857142857142857,0.44395116537180906,3.4285714285714284,1.565217391304348,0.2857142857142857,0,0.7208931419457735,1.7246376811594202,0.08695652173913043,0.9444444444444443,1.3626996393611541,0.38492063492063494,0.6857142857142856,10.000000000000002,3.4285714285714284,0.05916666666666666,0.9389671361502347,4.0,0.47368421052631576,0.6195652173913043,0.45454545454545453,0.7809560874359472,3.2642967542503865,0.4565217391304348,0.2916666666666667,3667.2,0.7368421052631579,0.6289308176100629,0.03863362638257763,0.04003002251688766,1.7142857142857142,1.5,0.9783549783549783,0.046701692936368944,4.0,0.22360248447204967,3.4285714285714284,0.5833333333333334,0.4903677758318739,0.02962390520350335,509.3333333333333,0.0,8658.666666666666,1528,321.6842105263158,465.0434782608696,214.08056042031524,1.0741389375364858,199.30434782608694,10906.1,436.57142857142856,636.6666666666667,254.66666666666666,8596.660869565218,9168.0,5348.0,18336.0
1,0,1,0.2639593908629442,0.09009740259740259,0,0,1,0.2849025974025974,0.47761194029850745,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.4125,0.03395146905394945,0.16666666666666666,0.0390625,0.07262569832402235,0.0,0.45168067226890757,0.13076923076923078,0.023076923076923078,0.3132295719844358,0.031834649878244345,4.8828125,0.15565509518477044,0.0984182776801406,0.07162534435261708,3.0,0.30726256983240224,0.38336713995943206,0.30512820512820515,2.265486725663717,0.15762004175365343,0.0,2.048,0.017207345794138067,0.8095238095238094,0.8023598820058997,1.0550185873605946,0.03736263736263736,0.009990706319702601,0.14338919925512103,0.06258503401360545,0.04918501572776666,0.6666666666666666,0.407913918778202,2.0923076923076924,2.557620817843866,1.4583333333333335,0,0.9484102739558641,0.8572567783094098,0.03545577229787756,1.9761029411764706,0.6717652567504293,0.38492063492063494,1.5238095238095237,0.4375,4.571428571428571,0.024986985944820406,4.4140625,4.375,0.9080459770114943,0.5472686906237092,0.30864197530864196,0.775859649122807,5.208053691275167,0.5195167286245352,0.4779411764705882,9056.0,0.9492900608519269,2.1082089552238803,0.03593632416787265,0.03657142857142857,4.571428571428571,5.3125,0.9990732159406859,0.02258823529411765,0.4375,0.37298636926889717,2.0923076923076924,2.03125,0.448,0.06711409395973154,299.64705882352945,0.0,5368.676470588235,1698,495.96754563894524,460.38277511961724,217.344,0.8007441860465118,271.42750929368026,13265.625,485.1428571428571,318.375,1061.25,15812.625,2716.8,5943.0,27168.0
2,0,1,0.2639593908629442,0.09009740259740259,0,0,0,0.2849025974025974,0.47761194029850745,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.0,0.03395146905394945,0.16666666666666666,0.0,0.07262569832402235,0.009316379201812918,0.19146529315490518,0.13076923076923078,0.11538461538461539,0.3132295719844358,0.05155829165063486,2.44140625,0.15565509518477044,0.0984182776801406,0.07162534435261708,1.0,0.30726256983240224,0.38336713995943206,0.4784431137724551,2.265486725663717,0.15762004175365343,0.3146786525636954,2.048,0.027868418731810566,0.1935971829588851,0.4526682756771252,1.2531645569620253,0.03736263736263736,0.0,0.14338919925512103,0.06258503401360545,0.0584225900681597,1.0453378956372967,0.407913918778202,-1.0,0.6075949367088608,0.7576884920634921,0,0.9711967545638945,0.8572567783094098,0.03545577229787756,0.9880514705882353,0.9159420289855071,0.38492063492063494,0.9142857142857143,1.1433383233532934,0.9142857142857143,0.04428972864153001,2.20703125,5.160472972972973,0.5122933185813511,0.6500527426160339,0.30864197530864196,0.775859649122807,0.8270531400966183,0.6170886075949367,2.389705882352941,2044.8,0.9492900608519269,1.0541044776119401,0.03593632416787265,0.03657142857142857,4.571428571428571,2.273706896551724,1.0230769230769232,0.04003791469194313,1.0320945945945945,0.46036769138034966,0.4184615384615385,1.015625,0.448,0.05434782608695652,199.87677725118485,0.0,2020.3676470588236,639,186.64503042596348,173.25358851674642,81.792,0.6741333333333333,121.32911392405065,4992.1875,182.57142857142856,199.6875,199.6875,3674.25,2044.8,2236.5,2044.8
3,0,1,0.2639593908629442,0.09009740259740259,0,0,0,0.2849025974025974,0.6698113207547169,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,1,0,0.39855072463768115,0.07659653008490218,0.16666666666666666,0.02222222222222222,0.054409005628517824,0.006925207756232686,0.15789473684210525,0.5,0.0,0.2682926829268293,0.047102009273570326,2.245833333333333,0.20408163265306123,0.09009009009009009,0.07162534435261708,2.5,0.26498800959232616,0.43859649122807015,1.4615384615384615,2.6625,0.15762004175365343,0.19860973187686196,2.226345083487941,0.028064752298055804,0.18421052631578946,0.62125,1.0079625884732053,0.14285714285714285,0.01124031007751938,0.17146282973621102,0.06896551724137931,0.028100775193798447,0.8351648351648351,1.0482180293501049,7.5,1.2645348837209303,0.9047619047619048,0,0.7208931419457735,0.8836363636363637,0.14727272727272728,1.0,1.0542024196557054,0.38492063492063494,0.8571428571428571,0.9743589743589742,2.142857142857143,0.05071428571428571,1.8779342723004695,6.333333333333333,0.5526315789473685,0.8008720930232558,0.3,0.8273208273208273,2.0401854714064918,1.0116279069767442,0.26666666666666666,1449.0,1.263157894736842,1.2578616352201257,0.040927273960021944,0.042406573018817915,4.285714285714286,2.3333333333333335,0.5707070707070706,0.042406573018817915,1.2666666666666668,0.45764119601328906,3.75,2.0,0.5194805194805195,0.0592478104070067,138.0,0.0,1449.0,483,101.68421052631578,142.26545454545456,71.68831168831169,0.8803019640458065,81.43604651162791,3254.2125,138.0,161.0,161.0,2717.4,1449.0,1690.5,3622.5
4,0,1,0.2973372781065089,0.09009740259740259,0,0,1,0.2849025974025974,0.47761194029850745,0.056818181818181816,0,0.1510204081632653,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.9428571428571427,0.05167224525671872,0.625,0.02040816326530612,0.07262569832402235,0.009316379201812918,0.21458051661566926,0.1834319526627219,0.07480980557903634,0.3132295719844358,0.031834649878244345,1.0629251700680271,0.15565509518477044,0.0984182776801406,0.07162534435261708,1.6666666666666667,0.30726256983240224,0.38336713995943206,0.6711192998618147,0.9911504424778761,0.15762004175365343,0.3146786525636954,0.9408,0.017207345794138067,0.22069467175850155,0.5160275319567355,1.0550185873605946,0.023987255348202095,0.02283590015932023,0.14338919925512103,0.06258503401360545,0.046347418666549345,0.4784431137724551,0.6208222690229832,1.2840236686390534,0.7459727385377943,0.3463718820861678,0,0.9484102739558641,0.9607516815754802,0.04973434123231694,0.5062111801242236,0.6717652567504293,0.38492063492063494,0.36615384615384616,1.306672369546621,0.6102564102564103,0.03885171595078783,1.0089285714285714,2.359073359073359,0.5839981969799414,0.5472686906237092,0.2857142857142857,0.8146526315789473,1.5190156599552573,0.551323875275017,1.1682027649769584,1727.6,1.0074098604959225,0.4818763326226012,0.03773314037626628,0.017575384615384614,0.9153846153846155,0.836734693877551,0.9414343765594924,0.0368780487804878,2.359073359073359,0.38757597214846284,0.8560157790927022,0.49271137026239065,1.027764705882353,0.015340364333652923,169.2987804878049,0.17647058823529413,2186.326086956522,617,180.21906693711966,167.28867623604464,82.92479999999999,0.8407813953488372,98.62825278810408,4590.77380952381,80.68461538461538,220.35714285714286,88.14285714285714,5745.8125,4319.0,4718.235294117647,2879.3333333333335
5,0,0,0.2973372781065089,0.5,0,0,0,0.2972972972972973,0.47761194029850745,0.08108108108108109,0,0.1510204081632653,0.0,0.5,0.0,1,0,0.0,0.021596348658577312,0.625,0.0,0.054409005628517824,0.0,0.0,0.21739130434782608,0.04057971014492754,0.2682926829268293,0.052693849078798,0.3974603174603174,0.15384615384615385,0.09009009009009009,0.07162534435261708,4.5,0.26498800959232616,0.43478260869565216,0.43478260869565216,0.7079646017699115,0.15762004175365343,0.0,0.8386581469648563,0.030911901081916538,0.0,0.5427728613569321,1.0215458276333789,0.02842809364548495,0.0,0.17146282973621102,0.0,0.058645096056622846,0.26153846153846155,0.25947187141216993,-1.0,1.2645348837209303,0.13333333333333333,0,1.141304347826087,1.5461165048543688,0.051709582102152804,0.4333333333333333,1.0542024196557054,0.38492063492063494,0.21794871794871798,1.2,0.9807692307692308,0.03693728357060408,0.4708333333333333,-1.0,0.6666666666666666,0.6463178294573644,0.29844961240310075,1.016689086934589,2.0401854714064918,0.48473837209302323,0.6133333333333334,621.6666666666667,0.75,0.22487562189054724,0.047091079742744464,0.02193413615138855,0.6538461538461539,0.7666666666666667,1.5217391304347827,0.043756077232949026,-1.0,0.3372093023255814,1.6304347826086956,0.19166666666666668,1.282653636534486,0.01184956208140134,97.30434782608695,0.17647058823529413,2424.5,373,97.30434782608695,88.7233009708738,62.56389776357828,0.994822077779002,62.88953488372093,2223.790476190476,48.77692307692308,223.79999999999998,24.866666666666667,2098.5304347826086,5595.0,2852.3529411764703,2797.5
6,0,1,0.2639593908629442,0.09009740259740259,0,0,1,0.2849025974025974,0.47761194029850745,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.0,0.02552295750559137,0.16666666666666666,0.0,0.07262569832402235,0.009316379201812918,0.19983633387888708,0.15789473684210525,0.0,0.3132295719844358,0.031834649878244345,2.840909090909091,0.15565509518477044,0.0984182776801406,0.07162534435261708,-1.0,0.30726256983240224,0.38336713995943206,0.5776867317995587,0.7787610619469026,0.15762004175365343,0.3146786525636954,0.704,0.017207345794138067,0.22359310084351003,0.5228046289993193,1.0550185873605946,0.045112781954887216,0.0,0.14338919925512103,0.06258503401360545,0.050479358246918404,1.0453378956372967,0.3066485753052917,-1.0,-1.0,0.8816738816738817,0,0.9484102739558641,0.894736842105263,0.042810375220347516,1.2,0.6717652567504293,0.38492063492063494,0.6285714285714286,1.6630375612411539,-1.0,0.038348082595870206,2.5681818181818183,6.004914004914005,0.5916679669215167,0.5472686906237092,0.28,0.775859649122807,-1.0,0.5061957868649318,0.0,1269.4,0.9249492900608519,1.2265943012211669,0.03593632416787265,0.03657142857142857,1.5714285714285714,2.181818181818182,1.0253646163601775,0.034666666666666665,3.0024570024570023,0.38757597214846284,-1.0,1.1515151515151516,0.448,0.039048200122025624,156.27083333333331,0.0,1904.1,577,168.53549695740364,156.44338118022327,73.856,0.8007441860465118,92.23420074349441,4507.8125,164.85714285714286,262.27272727272725,209.8181818181818,5373.3125,1586.75,2019.5,-1.0
7,0,1,0.2639593908629442,0.09009740259740259,0,0,1,0.2849025974025974,0.6698113207547169,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.0,0.03955394586351505,0.16666666666666666,0.008264462809917356,0.07262569832402235,0.009316379201812918,0.19967266775777415,0.1412639405204461,0.11253801960121662,0.3132295719844358,0.028456375838926174,1.4204545454545454,0.15565509518477044,0.0984182776801406,0.07162534435261708,1.0,0.30726256983240224,0.38336713995943206,0.5168399260957639,0.6508333333333334,0.15762004175365343,0.3520365623938486,0.4693333333333334,0.017207345794138067,0.19832242225859248,0.5813124999999999,0.9580645161290323,0.0403611258629846,0.0,0.14338919925512103,0.06258503401360545,0.0437102770116321,1.0453378956372967,0.5412929167955459,3.1078066914498144,0.7983870967741936,0.44083694083694086,0,1.3630831643002028,0.8940040518987887,0.03830122789230596,0.5995085995085995,0.7397464578672631,0.38492063492063494,0.8979591836734694,0.9978225367446923,1.5714285714285714,0.05419847328244275,1.0243277848911652,3.0024570024570023,0.5247971602434077,0.49697580645161293,0.29844961240310075,0.7134814814814815,1.7902684563758386,0.482078853046595,1.9306220095693778,666.2857142857143,0.9700247915258057,0.6861063464837049,0.03529568106312292,0.03657142857142857,1.0476190476190477,1.2874692874692875,1.405204460966543,0.039083969465648856,4.503685503685503,0.35195852534562216,0.7769516728624536,0.6038159371492704,0.448,0.019524100061012812,64.73282442748092,0.0,699.027027027027,212,61.92292089249493,57.48006379585327,27.136,0.8817777777777778,30.7741935483871,1656.25,60.57142857142857,57.81818181818181,38.54545454545455,1974.25,1166.0,742.0,777.3333333333334
8,1,1,0.2973372781065089,0.09009740259740259,1,0,0,0.2849025974025974,0.838709677419355,0.056818181818181816,0,0.1510204081632653,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.5434782608695653,0.05740740740740741,0.625,0.01652892561983471,0.054409005628517824,0.008230452674897118,0.18518518518518517,0.1111111111111111,0.0,0.2682926829268293,0.044797124941883114,1.2316017316017318,0.20408163265306123,0.08035714285714286,0.07162534435261708,-1.0,0.26498800959232616,0.35602094240837695,0.75,1.1626016260162602,0.15762004175365343,0.5878136200716846,0.8119507908611598,0.026987222541411428,0.1111111111111111,0.6341463414634148,1.0079625884732053,0.01452991452991453,0.0153276955602537,0.17146282973621102,0.06060606060606061,0.07493540051679586,0.8826923076923078,0.7935483870967743,1.222222222222222,-1.0,0.42687747035573126,0,0.974869109947644,1.4727272727272727,0.03272727272727273,0.9090909090909091,1.0542024196557054,0.38492063492063494,0.23974358974358978,3.6818181818181817,-1.0,0.07046070460704607,0.8601398601398601,4.909090909090909,0.45549738219895286,0.575062292358804,0.4,0.8857644991212653,-1.0,0.3793604651162791,0.0,955.1666666666667,0.6596858638743456,0.7214076246334311,0.04237453622339386,0.01930512369879681,0.7192307692307692,0.5454545454545455,1.4777777777777779,0.04920913884007029,4.909090909090909,0.3958543983822042,-1.0,0.4090909090909091,1.1289155380957303,0.03231698749473093,173.66666666666666,0.17647058823529413,2605.0,521,152.75392670157066,153.45818181818183,76.91388400702988,0.8755832979819405,87.84302325581395,3529.1547619047624,68.13076923076923,284.1818181818182,94.72727272727273,2931.191304347826,2865.5,3984.1176470588234,-1.0
9,0,1,0.2639593908629442,0.09009740259740259,0,0,0,0.2849025974025974,0.6698113207547169,0.056818181818181816,0,0.1694915254237288,0.056818181818181816,0.09002433090024331,0.2846715328467153,0,0,0.919732441471572,0.0,0.16666666666666666,0.04733727810650888,0.046511627906976744,0.0,0.0,0.18181818181818182,0.03496503496503497,0.2558139534883721,0.047102009273570326,2.065384615384615,0.20408163265306123,0.2,0.041666666666666664,2.0,0.26498800959232616,0.35602094240837695,0.24242424242424243,0.5768749999999999,0.15762004175365343,0.0,0.48417132216014896,0.026987222541411428,0.0,0.4141666666666667,1.0079625884732053,0.051948051948051945,0.0259391771019678,0.17146282973621102,0.0,0.053646934460887946,0.38095238095238093,0.0,1.1818181818181819,2.191860465116279,1.2307692307692308,0,0.974869109947644,0.6872727272727274,0.053553719008264465,0.7179487179487181,1.0542024196557054,0.3235294117647059,1.857142857142857,0.20512820512820515,3.714285714285714,0.07607142857142857,1.7334777898158182,-1.0,0.3542757417102967,0.575062292358804,0.2857142857142857,0.8304020966963239,3.536321483771252,0.5299003322259136,0.4230769230769231,6669.0,0.9214659685863874,1.1611030478955007,0.04107970328575759,0.042564511838254854,0.9285714285714285,-1.0,1.0579545454545456,0.06384676775738228,-1.0,0.6744186046511628,2.3636363636363638,0.9670329670329672,0.5214152700186221,0.05469028652954465,439.71428571428567,0.0,2394.0,1026,300.81675392670155,302.20363636363635,152.8491620111732,0.8835805560906699,172.98837209302326,6887.025,293.1428571428571,157.84615384615387,315.69230769230774,5772.365217391304,3334.5,3591.0,13338.0
